language,id,name,region,country,gender,url
spanish,1695,spanish113,cochabamba,bolivia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1695
spanish,1732,spanish114,seville,spain,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1732
spanish,1744,spanish115,la paz,bolivia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1744
spanish,1747,spanish116,bogota,colombia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1747
spanish,1797,spanish117,madrid,spain,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1797
spanish,1806,spanish118,monterrey,mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1806
spanish,1807,spanish119,madrid,spain,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1807
spanish,1823,spanish120,bogota,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1823
spanish,1826,spanish121,pasaquina,el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1826
spanish,1831,spanish122,toluca,mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1831
spanish,1834,spanish123,ilbague,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1834
spanish,1835,spanish124,santa cruz,bolivia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1835
spanish,1840,spanish125,lima,peru,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1840
spanish,1853,spanish126,colon,panama,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1853
spanish,1860,spanish127,san salvador,el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1860
spanish,1869,spanish128,lima,peru,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1869
spanish,1874,spanish129,havana,cuba,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1874
spanish,1891,spanish130,guayaquil,ecuador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1891
spanish,1903,spanish131,havana,cuba,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1903
spanish,1904,spanish132,rio piedras,puerto rico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1904
spanish,1916,spanish133,cochabamba,bolivia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1916
spanish,1921,spanish134,la union,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1921
spanish,1923,spanish135,santiago de cuba,cuba,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1923
spanish,1949,spanish136,santiago,chile,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1949
spanish,1979,spanish137,santa ana,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1979
spanish,1980,spanish138,san miguel,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1980
spanish,1981,spanish139,guatemala city,guatemala,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1981
spanish,1985,spanish140,cochabamba,bolivia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1985
spanish,2009,spanish141,la union,el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2009
spanish,2016,spanish142,san salvador,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2016
spanish,2026,spanish143,oviedo,spain,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2026
spanish,2051,spanish144,"florencia, zacatecas",mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2051
spanish,2052,spanish145,"florencia, zacatecas",mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2052
spanish,2057,spanish146,"las palmas, oaxaca",mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2057
spanish,2078,spanish147,puerto_cabezas,nicaragua,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2078
spanish,2079,spanish148,la ceiba,honduras,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2079
spanish,2091,spanish149,"bilwi, puerto cabezas",nicaragua,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2091
spanish,2094,spanish150,"bilwi, puerto cabezas",nicaragua,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2094
spanish,2096,spanish151,"bilwas karma, rio coco",nicaragua,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2096
spanish,2100,spanish152,barcelona,spain,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2100
spanish,2118,spanish153,bogota,colombia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2118
spanish,2127,spanish154,montevideo,uruguay,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2127
spanish,2130,spanish155,lima,peru,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2130
spanish,2142,spanish156,montevideo,uruguay,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2142
spanish,2144,spanish157,mexico city,mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2144
spanish,2148,spanish158,santurce,puerto rico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2148
spanish,2149,spanish159,san salvador,el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2149
spanish,2150,spanish160,bogota,colombia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2150
spanish,2156,spanish161,leon,nicaragua,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2156
spanish,2169,spanish162,mexico city,mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2169
spanish,2212,spanish163,asuncion,paraguay,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2212
spanish,2230,spanish164,zacatecas,mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2230
spanish,2235,spanish165,mayaguez,puerto rico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2235
spanish,2238,spanish166,santo domingo,dominican republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2238
spanish,2239,spanish167,lima,peru,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2239
spanish,2240,spanish168,pasto,colombia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2240
spanish,2250,spanish169,ponce,puerto rico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2250
spanish,2259,spanish170,cochabamba,bolivia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2259
spanish,2260,spanish171,guayaquil,ecuador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2260
spanish,2279,spanish172,la union,el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2279
spanish,2288,spanish173,ambato,ecuador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2288
spanish,2298,spanish174,falcon,venezuela,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2298
spanish,2300,spanish175,rio piedras,puerto rico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2300
spanish,2317,spanish176,panama city,panama,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2317
spanish,2328,spanish177,sonsonate,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2328
spanish,2335,spanish178,chalatenango,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2335
spanish,2336,spanish179,san miguel,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2336
spanish,2338,spanish180,cochabamba,bolivia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2338
spanish,2364,spanish181,lima,peru,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2364
spanish,2367,spanish182,trujillo,peru,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2367
spanish,2370,spanish183,bogota,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2370
spanish,2371,spanish184,lima,peru,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2371
spanish,2372,spanish185,san salvador,el salvadore,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2372
spanish,2373,spanish186,tegucigalpa,honduras,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2373
spanish,2393,spanish187,santurce,puerto rico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2393
spanish,2396,spanish188,panama city,panama,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2396
spanish,2397,spanish189,"santa clara, san vicente",el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2397
spanish,2401,spanish190,bogota,colombia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2401
spanish,2434,spanish191,bogota,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2434
spanish,2466,spanish192,cordoba,argentina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2466
spanish,2467,spanish193,david,panama,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2467
spanish,2471,spanish194,cochabamba,bolivia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2471
spanish,2475,spanish195,guatemala city,guatemala,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2475
spanish,2482,spanish196,san cristobal,dominican republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2482
spanish,2491,spanish197,madrid,spain,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2491
spanish,2496,spanish198,tejupilco,mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2496
spanish,2507,spanish199,san juan,puerto rico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2507
spanish,2521,spanish200,bogota,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2521
spanish,2586,spanish201,mexico city,mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2586
spanish,2588,spanish202,mexico city,mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2588
spanish,2590,spanish203,usulutan,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2590
spanish,2602,spanish204,almeria,spain,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2602
spanish,2614,spanish205,cerete,colombia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2614
spanish,2615,spanish206,santiago,chile,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2615
spanish,2684,spanish207,ica,peru,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2684
spanish,2692,spanish208,santo domingo,dominican republic,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2692
spanish,2705,spanish209,lima,peru,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2705
spanish,2729,spanish210,cordoba,argentina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2729
spanish,2760,spanish211,la paz,bolivia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2760
spanish,2761,spanish212,la union,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2761
spanish,2769,spanish213,loja,ecuador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2769
spanish,2770,spanish214,neiva,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2770
spanish,2791,spanish215,cochabamba,bolivia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2791
spanish,2801,spanish216,caracas,venezuela,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2801
spanish,2827,spanish217,bogota,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2827
spanish,2829,spanish218,danli,honduras,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2829
spanish,2835,spanish219,santa ana,el salvador,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2835
spanish,2844,spanish220,"guadalajara, jalisco",mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2844
spanish,2861,spanish221,bogota,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2861
spanish,2865,spanish222,villalba,puerto rico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2865
spanish,2867,spanish223,"santa rosa, texas",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2867
spanish,2927,spanish224,la serena,chile,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2927
spanish,2933,spanish225,durango,mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2933
spanish,2934,spanish226,"los mochis, sinaloa",mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2934
spanish,2935,spanish227,"durango, durango",mexico,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2935
spanish,2938,spanish228,piura,peru,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2938
spanish,2944,spanish229,tijuana,mexico,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2944
spanish,2949,spanish230,cali,colombia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2949
spanish,2956,spanish231,santa ana,el salvador,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2956
spanish,2966,spanish232,trujillo,peru,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2966
spanish,2976,spanish233,buenos aires,argentina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2976
sunda,457,sundanese1,kuningan,indonesia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=457
sundanese,2958,sundanese2,"bandung, jawa barat",indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2958
susu,1008,susu1,conakry,guinea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1008
swedish,351,swedish1,solna,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=351
swedish,352,swedish2,uppsala,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=352
swedish,353,swedish3,stockholm,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=353
swedish,354,swedish4,lulea,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=354
swedish,454,swedish5,goteborg,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=454
swedish,620,swedish6,goteborg,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=620
swedish,630,swedish7,sollentuna,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=630
swedish,701,swedish8,helsinki,finland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=701
swedish,1027,swedish9,uddevalla,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1027
swedish,1065,swedish10,lidkoping,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1065
swedish,1195,swedish11,espoo,finland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1195
swedish,1441,swedish12,malmo,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1441
swedish,1445,swedish13,umea,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1445
swedish,1752,swedish14,vetlanda,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1752
swedish,1824,swedish15,stokholm,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1824
swedish,1836,swedish16,goteborg,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1836
swedish,1861,swedish17,farjestaden,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1861
swedish,1992,swedish18,lulea,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1992
swedish,2011,swedish19,ekenas,finland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2011
swedish,2065,swedish20,karlstad,sweden,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2065
swedish,2670,swedish21,joensuu,finland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2670
swedish,2671,swedish22,helsinki,finland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2671
swedish,2774,swedish23,lulea,sweden,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2774
swiss german,493,swiss german1,eischoll,switzerland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=493
swiss german,682,swiss german2,winterthur,switzerland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=682
swiss german,853,swiss german3,"muri, aargau",switzerland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=853
swiss german,1485,swiss german4,bern,switzerland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1485
swiss german,1968,swiss german5,uster,switzerland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1968
swiss german,2495,swiss german6,zurich,switzerland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2495
swiss german,2658,swiss german7,bern,switzerland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2658
swiss german,2959,swiss german8,schupfheim,switzerland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2959
swiss german,2986,swiss german9,zurich,switzerland,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2986
sylheti,711,sylheti1,sylhet,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=711
synthesized,355,synthesized1,,,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=355
synthesized,356,synthesized2,,,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=356
synthesized,357,synthesized3,,,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=357
synthesized,358,synthesized4,,,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=358
tagalog,359,tagalog1,manila,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=359
tagalog,360,tagalog2,"urdaneta, luzon",philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=360
tagalog,361,tagalog3,"honiara, guadalcanal",solomon islands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=361
tagalog,470,tagalog4,"san fernando, la union",philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=470
tagalog,677,tagalog5,tarlac city,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=677
tagalog,805,tagalog6,quezon city,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=805
tagalog,1364,tagalog7,manila,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1364
tagalog,1627,tagalog8,cabanatuan city,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1627
tagalog,1764,tagalog9,manila,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1764
tagalog,1812,tagalog10,manila,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1812
tagalog,1837,tagalog11,manila,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1837
tagalog,1851,tagalog12,legaspi,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1851
tagalog,1954,tagalog13,manila,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1954
tagalog,2002,tagalog14,legaspi,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2002
tagalog,2108,tagalog15,manila,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2108
tagalog,2128,tagalog16,san pedro laguna,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2128
tagalog,2146,tagalog17,"alexandria, virginia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2146
tagalog,2147,tagalog18,manila,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2147
tagalog,2275,tagalog19,cabusao,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2275
tagalog,2284,tagalog20,"san fernando, pampanga",philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2284
tagalog,2431,tagalog21,manila,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2431
tagalog,2526,tagalog22,quezon city,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2526
tagalog,2577,tagalog23,sibutu,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2577
tagalog,2581,tagalog24,batangos,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2581
tagalog,2728,tagalog25,cavite city,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2728
tagalog,2859,tagalog26,cotabalo,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2859
tagalog,2863,tagalog27,pasig,philippiness,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2863
taishan,362,taishan1,"taishan, guangdong",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=362
tajiki,2110,tajiki1,khujand,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2110
tajiki,2175,tajiki2,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2175
tajiki,2176,tajiki3,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2176
tajiki,2177,tajiki4,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2177
tajiki,2178,tajiki5,dushanbe,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2178
tajiki,2179,tajiki6,shaidon,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2179
tajiki,2180,tajiki7,buston,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2180
tajiki,2182,tajiki8,khistevarz,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2182
tajiki,2183,tajiki9,khujand,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2183
tajiki,2184,tajiki10,konibodom,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2184
tajiki,2190,tajiki11,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2190
tajiki,2191,tajiki12,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2191
tajiki,2192,tajiki13,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2192
tajiki,2193,tajiki14,khujand,tajikistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2193
tamil,367,tamil1,colombo,sri lanka,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=367
tamil,429,tamil2,"madras, tamil nadu",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=429
tamil,531,tamil3,chennai,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=531
tamil,1647,tamil4,colombo,sri lanka,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1647
tamil,1723,tamil5,"coimbatore, tamil nadu",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1723
tamil,2076,tamil6,"bangalore, karnataka",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2076
tamil,2359,tamil7,"dombivli, maharashtra",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2359
tamil,2449,tamil8,"chennai, tamil nadu",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2449
tamil,2453,tamil9,chennai,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2453
tamil,2454,tamil10,chennai,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2454
tamil,2455,tamil11,pondicherry,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2455
tamil,2462,tamil12,"chennai, tamil nadu",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2462
tamil,2571,tamil13,"coimbatore, tamil nadu",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2571
tatar,368,tatar1,"kargali, tatarstan",russia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=368
telugu,369,telugu1,kadapa,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=369
telugu,370,telugu2,"guntur, andhra pradesh",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=370
telugu,2211,telugu3,"bellary, karnataka",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2211
telugu,2213,telugu4,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2213
telugu,2228,telugu5,"khammam, telangana",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2228
telugu,2280,telugu6,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2280
telugu,2339,telugu7,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2339
telugu,2422,telugu8,"guntur, andhra pradesh",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2422
telugu,2460,telugu9,"vijayawada, andhra pradesh",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2460
telugu,2465,telugu10,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2465
telugu,2512,telugu11,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2512
telugu,2601,telugu12,"edison, new jersey",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2601
telugu,2603,telugu13,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2603
telugu,2848,telugu14,tenali,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2848
temne,1905,temne1,kono,sierra leone,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1905
tetum,1001,tetun-dili1,baucau,timor-leste,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1001
thai,371,thai1,khon kaen,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=371
thai,372,thai2,chiang mai,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=372
thai,373,thai3,bangkok,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=373
thai,448,thai4,songkhla,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=448
thai,612,thai5,bangkok,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=612
thai,698,thai6,sukhothai,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=698
thai,898,thai7,phrae,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=898
thai,1055,thai8,bangkok,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1055
thai,1103,thai9,bangkok,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1103
thai,1488,thai10,bangkok,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1488
thai,1673,thai11,bang na,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1673
thai,1721,thai12,bangkok,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1721
thai,1829,thai13,nakhon si thammarat,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1829
thai,2066,thai14,bangkok,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2066
thai,2131,thai15,bangkok,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2131
thai,2333,thai16,bangkok,thailand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2333
thai,2402,thai17,nonthaburi,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2402
thai,2541,thai18,chiangrai,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2541
